"precio","marcaModelo","anio","vistas","Cilindrada","Estilo","Combustible","Transmisión","Estado","Kilometraje","Placa","Color exterior","Color interior","# de puertas","Ya pagó impuestos","Precio negociable","Se recibe vehículo","Provincia","Fecha de ingreso","cantidadExtras","marca","modelo"
3800000,"Nissan TIIDA",2008,60,1600,"Sedán","Gasolina","Manual","Excelente",140000,"Termina en 8","NEGRO","GRIS",5,"SI","SI","NO","San José","02 de Febrero del 2021",20,"Nissan","TIIDA"
4300000,"Toyota YARIS",2008,288,1500,"Hatchback","Gasolina","Manual","Excelente",146000,"Termina en 7","GRIS","NEGRO",3,"SI","SI","NO","San José","24 de Diciembre del 2020",14,"Toyota","YARIS"
2300000,"Honda CIVIC",1998,180,1600,"Sedán","Gasolina","Manual","Muy Bueno",193000,"Termina en 6","ROJO","BEIGE",2,"SI","NO","NO","San José","18 de Enero del 2021",0,"Honda","CIVIC"
64990000,"Jeep WRANGLER GLADIATOR RUBICON",2020,5294,3600,"Pickup 4x4","Gasolina","Automática/Dual","Excelente",6000,"Termina en 0","BLANCO","NEGRO",4,"SI","SI","SI","San José","04 de Enero del 2021",36,"Jeep","WRANGLER GLADIATOR RUBICON"
11400000,"Isuzu QKR",2016,1257,3900,"Camión 1.0-3.5 ton.","Diesel","Manual","Muy Bueno",,"ND","BLANCO","GRIS",2,"SI","NO","NO","San José","13 de Noviembre del 2020",4,"Isuzu","QKR"
4500000,"Toyota YARIS",2007,48,1500,"Sedán","Gasolina","Manual","Excelente",211300,"Termina en 8","AZUL","NEGRO",5,"SI","SI","SI","San José","01 de Febrero del 2021",17,"Toyota","YARIS"
1800000,"Geo PRIZM",1994,97,1600,"Sedán","Gasolina","Automática/Dual","Excelente",127000,"Termina en 6","BLANCO","AZUL",4,"SI","SI","NO","Alajuela","11 de Enero del 2021",9,"Geo","PRIZM"
4750000,"Hyundai TUCSON GL",2010,2460,2000,"Todo Terreno 4x2","Gasolina","Manual","Muy Bueno",183000,"Termina en 9","CELESTE","GRIS",4,"SI","SI","NO","San José","09 de Octubre del 2020",12,"Hyundai","TUCSON GL"
12000000,"Isuzu NQR",2015,79,2800,"Camión 4.0-4.5 ton.","Diesel","Manual","Excelente",100000,"Termina en 1","BLANCO","NEGRO",2,"SI","NO","NO","Cartago","05 de Febrero del 2021",0,"Isuzu","NQR"
1800000,"Chevrolet SPARK",2002,828,800,"Hatchback","Gasolina","Manual","Excelente",148145,"Termina en 5","GRIS","GRIS",5,"SI","SI","NO","Cartago","16 de Diciembre del 2020",11,"Chevrolet","SPARK"
5500000,"Fiat 500 LOUNGE",2014,12,1400,"Hatchback","Gasolina","Manual","Excelente",51000,"Termina en 0","ROJO","NEGRO",3,"SI","SI","NO","Alajuela","04 de Febrero del 2021",25,"Fiat","500 LOUNGE"
3300000,"Nissan 1200",1987,1430,1200,"Pickup 4x2","Gasolina","Manual","Excelente",,"Termina en 2","BLANCO","CAFE",2,"SI","SI","NO","San José","03 de Noviembre del 2020",9,"Nissan","1200"
8900000,"Toyota AVANZA",2017,393,1500,"Microbús/Minivan","Gasolina","Automática/Dual","Excelente",51500,"Termina en 5","GRIS","BEIGE",4,"SI","SI","NO","San José","17 de Enero del 2021",18,"Toyota","AVANZA"
29000000,"Toyota LAND CRUISER PRADO TX ",2018,1949,3000,"Todo Terreno 4x4","Diesel","Automática/Dual","Excelente",,"Termina en 8","BLANCO","GRIS",5,"SI","SI","SI","Cartago","27 de Diciembre del 2020",15,"Toyota","LAND CRUISER PRADO TX"
21750000,"Mini COOPER S",2018,864,2000,"Hatchback","Gasolina","Automática/Dual","Excelente",16000,"Termina en 9","GRIS","NEGRO",3,"SI","SI","NO","San José","05 de Diciembre del 2020",33,"Mini","COOPER S"
4500000,"Nissan VERSA S",2013,121,1600,"Sedán","Gasolina","Automática/Dual","Excelente",130000,"Termina en 8","NEGRO","GRIS",4,"SI","NO","NO","Heredia","03 de Febrero del 2021",9,"Nissan","VERSA S"
4700000,"Ssang Yong REXTON",2007,1184,2500,"Todo Terreno 4x4","Diesel","Automática/Dual","Excelente",178000,"Termina en 7","VINO","NEGRO",4,"SI","SI","NO","San José","11 de Enero del 2021",26,"Ssang Yong","REXTON"
7850000,"Mini COUNTRYMAN S ",2011,323,1600,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",95000,"Termina en 0","AZUL METÁLICO","CUERO NEGRO",5,"SI","NO","NO","San José","28 de Enero del 2021",36,"Mini","COUNTRYMAN S"
18500000,"Nissan UD2600",2009,2196,7700,"Camión 5.0-7.5 ton.","Diesel","Manual","Excelente",168000,"Termina en","BLANCO","GRIS",2,"SI","SI","SI","Cartago","26 de Agosto del 2020",15,"Nissan","UD2600"
3600000,"Honda CRV ",1999,69,2000,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",125000,"Termina en 4","GRIS","NEGRO",5,"SI","NO","NO","Cartago","05 de Febrero del 2021",19,"Honda","CRV"
3800000,"Mini COOPER",2003,139,1600,"Hatchback","Gasolina","Manual","Excelente",180600,"Termina en 7","VERDE","NEGRO",3,"SI","SI","NO","San José","27 de Enero del 2021",15,"Mini","COOPER"
3875000,"Toyota YARIS",2009,178,1500,"Hatchback","Gasolina","Automática/Dual","Excelente",184000,"Termina en 0","BLANCO","GRIS",3,"SI","SI","NO","Limón","03 de Febrero del 2021",16,"Toyota","YARIS"
2400000,"Honda CIVIC",2001,933,1700,"Sedán","Gasolina","Manual","Excelente",264000,"Termina en 8","NEGRO","GRIS",2,"SI","NO","NO","San José","15 de Diciembre del 2020",12,"Honda","CIVIC"
2400000,"Hyundai SANTA FE",2001,2783,2400,"Todo Terreno 4x2","Gasolina","Automática/Dual","Bueno",140000,"Termina en 6","BLANCO","GRIS",5,"SI","SI","NO","Cartago","10 de Diciembre del 2020",12,"Hyundai","SANTA FE"
11050000,"Citroen C3",2020,569,1600,"Hatchback","Diesel","Manual","Excelente",13700,"Termina en 4","NEGRO","NEGRO",5,"SI","SI","NO","San José","24 de Enero del 2021",28,"Citroen","C3"
3895000,"Nissan MARCH",2012,420,1600,"Hatchback","Gasolina","Manual","Excelente",212000,"Termina en 9","GRIS","NEGRO",4,"SI","SI","NO","Cartago","27 de Enero del 2021",12,"Nissan","MARCH"
1800000,"Nissan SENTRA B14",1996,103,1600,"Sedán","Gasolina","Manual","Excelente",,"Termina en 4","GRIS","NEGRO",4,"SI","SI","NO","Limón","07 de Enero del 2021",9,"Nissan","SENTRA B14"
3950000,"Suzuki ALTO",2016,580,800,"Hatchback","Gasolina","Manual","Excelente",82000,"ND","AZUL","GRIS",5,"SI","SI","NO","San José","19 de Enero del 2021",10,"Suzuki","ALTO"
2800000,"Suzuki IGNIS",2003,339,1300,"Hatchback","Gasolina","Automática/Dual","Excelente",176500,"ND","BLANCO","GRIS",5,"SI","SI","NO","Cartago","27 de Enero del 2021",12,"Suzuki","IGNIS"
8100000,"Mitsubishi LANCER",2016,5702,2000,"Sedán","Gasolina","Automática/Dual","Excelente",62000,"Termina en 9","PLATA","NEGRO",4,"SI","SI","NO","San José","17 de Abril del 2020",26,"Mitsubishi","LANCER"
6000000,"Honda CIVIC SI",2009,153,2000,"Sedán","Gasolina","Manual","Excelente",,"Termina en 9","AZUL","NEGRO",4,"SI","SI","NO","San José","01 de Febrero del 2021",25,"Honda","CIVIC SI"
3300000,"Mitsubishi MONTERO",1993,397,3000,"Todo Terreno 4x4","Híbrido","Automática/Dual","Excelente",228000,"Termina en 2","GRIS","NEGRO/GRIS",5,"SI","SI","NO","San José","18 de Enero del 2021",10,"Mitsubishi","MONTERO"
23500000,"Mitsubishi MONTERO SPORT",2020,1075,2500,"Todo Terreno 4x2","Diesel","Manual","Excelente",12500,"Termina en 1","NEGRO","GRIS",5,"SI","NO","NO","San José","04 de Enero del 2021",23,"Mitsubishi","MONTERO SPORT"
3000000,"Nissan 720",1990,80,2400,"Pickup 4x2","Gasolina","Manual","Excelente",123456,"Termina en 6","GRIS","GRIS",2,"SI","NO","NO","Heredia","08 de Enero del 2021",5,"Nissan","720"
9700000,"Hyundai TUCSON",2015,382,2000,"Todo Terreno 4x4","Gasolina","Manual","Excelente",80000,"Termina en 9","GRIS","GRIS",4,"SI","SI","NO","Heredia","15 de Enero del 2021",20,"Hyundai","TUCSON"
13000000,"Chevrolet TRAX",2018,798,1400,"Hatchback","Gasolina","Automática/Dual","Excelente",64000,"Termina en 8","GRIS OSCURO","GRIS OSCURO",4,"SI","NO","NO","San José","03 de Febrero del 2021",29,"Chevrolet","TRAX"
7400000,"Nissan VERSA",2017,407,18000,"Sedán","Gasolina","Automática/Dual","Excelente",53134,"Termina en","CAFE","GRIS",5,"SI","SI","NO","Heredia","11 de Noviembre del 2020",20,"Nissan","VERSA"
6700000,"Kia RIO",2018,1132,1250,"Sedán","Gasolina","Manual","Excelente",25000,"Termina en 4","BLANCO","GRIS-NEGRO",4,"SI","SI","NO","San José","11 de Noviembre del 2020",8,"Kia","RIO"
21000000,"Mitsubishi OUTLANDER",2019,152,2400,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",23500,"Termina en 7","BLANCO","NEGRO",5,"SI","SI","NO","Cartago","25 de Enero del 2021",15,"Mitsubishi","OUTLANDER"
9700000,"Honda CRV",2012,383,2400,"Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente",90000,"Termina en 6","GRIS","NEGRO",5,"SI","SI","NO","Heredia","20 de Enero del 2021",21,"Honda","CRV"
6750000,"Hyundai ACCENT",2016,5663,1600,"Sedán","Gasolina","Automática/Dual","Excelente",38120,"ND","BLANCO","GRIS",4,"SI","SI","SI","Heredia","06 de Diciembre del 2019",16,"Hyundai","ACCENT"
3000000,"Toyota ECHO",2002,31,1500,"Sedán","Gasolina","Manual","Excelente",188467,"Termina en 5","NEGRO","GRIS",4,"SI","SI","NO","San José","04 de Febrero del 2021",6,"Toyota","ECHO"
4700000,"Hyundai ACCENT BLUE",2012,276,1400,"Hatchback","Gasolina","Manual","Excelente",174000,"ND","CAFE","NEGRO CON GRIS",4,"SI","NO","NO","Cartago","11 de Enero del 2021",9,"Hyundai","ACCENT BLUE"
3500000,"Toyota TACOMA ",1996,821,2400,"Pickup 4x2","Gasolina","Manual","Excelente",150,"Termina en 3","BLANCO","GRIS",2,"SI","SI","NO","Cartago","06 de Enero del 2021",10,"Toyota","TACOMA"
3000000,"Mitsubishi MONTERO ",1995,2200,3500,"Todo Terreno 4x4","Gasolina","Automática/Dual","Muy Bueno",122000,"Termina en 8","VERDE","BEIGE",4,"SI","SI","NO","Heredia","16 de Noviembre del 2020",10,"Mitsubishi","MONTERO"
6999990,"Honda CRV",2008,3441,2400,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",153200,"Termina en 1","NEGRO","GRIS",4,"SI","NO","SI","Heredia","19 de Noviembre del 2020",12,"Honda","CRV"
2000000,"Hyundai EURO ACCENT",2000,357,1500,"Sedán","Gasolina","Manual","Muy Bueno",121000,"Termina en 1","AZUL","GRIS",3,"SI","SI","NO","Cartago","06 de Enero del 2021",11,"Hyundai","EURO ACCENT"
7011448,"Fiat FIORINO",2017,653,1400,"Pánel","Gasolina","Manual","Excelente",,"ND","BLANCO","GRIS",2,"SI","NO","NO","Heredia","07 de Enero del 2021",12,"Fiat","FIORINO"
2400000,"Ford F350",1983,4,6900,"Pickup 4x2","Diesel","Manual","Muy Bueno",79000,"Termina en 8","NEGRO","ROJO",2,"SI","SI","NO","San José","05 de Febrero del 2021",7,"Ford","F350"
18500000,"Nissan FRONTIER",2016,2449,2500,"Pickup 4x4","Diesel","Automática/Dual","Excelente",103000,"Termina en 5","NEGRO","NEGRO",4,"SI","SI","NO","Limón","30 de Diciembre del 2020",31,"Nissan","FRONTIER"
18000000,"Ford EXPLORER ",2015,223,3500,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",49000,"Termina en 2","GRIS","NEGRO",5,"SI","NO","SI","San José","26 de Enero del 2021",30,"Ford","EXPLORER"
5600000,"Mitsubishi LANCER GTS",2008,4916,2000,"Sedán","Gasolina","Automática/Dual","Excelente",130000,"Termina en 5","GRIS PLATA","NEGRO",4,"SI","SI","NO","San José","02 de Marzo del 2020",21,"Mitsubishi","LANCER GTS"
18000000,"Isuzu DMAX",2018,63,3000,"Pickup 4x4","Diesel","Manual","Excelente",48000,"Termina en 5","GRIS","NEGRO",4,"SI","NO","NO","Guanacaste","03 de Febrero del 2021",14,"Isuzu","DMAX"
5650000,"Mercedes Benz SPRINTER",2007,2172,2150,"Microbús/Minivan","Diesel","Manual","Bueno",,"Termina en 1","GRIS","GRIS",5,"SI","SI","SI","San José","23 de Setiembre del 2020",10,"Mercedes Benz","SPRINTER"
12500000,"Kia RIO",2020,82,1400,"Hatchback","Gasolina","Automática/Dual","Excelente",2000,"Termina en 8","BLANCO","NEGRO",4,"SI","NO","NO","San José","12 de Enero del 2021",21,"Kia","RIO"
3150000,"Honda CIVIC",2003,252,1700,"Sedán","Gasolina","Manual","Excelente",180000,"Termina en 9","NEGRO","NEGRO",2,"SI","SI","NO","San José","11 de Enero del 2021",18,"Honda","CIVIC"
4000000,"Mercedes Benz E320",1998,5839,3200,"Sedán","Gasolina","Automática/Dual","Muy Bueno",230000,"Termina en 1","AZUL","BEIGE",4,"SI","SI","NO","San José","02 de Diciembre del 2019",24,"Mercedes Benz","E320"
6700000,"Kia FORTE ",2015,333,1800,"Sedán","Gasolina","Automática/Dual","Excelente",44500,"Termina en 5","PLATA","NEGRO",4,"SI","SI","NO","San José","28 de Enero del 2021",24,"Kia","FORTE"
4400000,"Fiat STRADA WORKING",2014,1340,1400,"Pickup 4x2","Gasolina","Manual","Excelente",95000,"Termina en 6","BLANCO","GRIS",2,"SI","NO","NO","Heredia","09 de Noviembre del 2020",4,"Fiat","STRADA WORKING"
5500000,"Hyundai ELANTRA LIMITED",2013,2298,1800,"Sedán","Gasolina","Automática/Dual","Excelente",,"Termina en 3","BLANCO","BEIGE",4,"SI","NO","SI","San José","28 de Octubre del 2020",20,"Hyundai","ELANTRA LIMITED"
2875000,"Volkswagen CADDY",2004,876,1900,"Pánel","Diesel","Manual","Excelente",,"Termina en 8","BLANCO","GRIS",3,"SI","SI","SI","San José","10 de Diciembre del 2020",3,"Volkswagen","CADDY"
3600000,"Honda CRV",2002,2948,2400,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",178000,"Termina en 1","CAFE","BEIGE",5,"SI","SI","NO","Alajuela","13 de Noviembre del 2020",9,"Honda","CRV"
17000000,"Nissan FRONTIER",2017,72,2500,"Pickup 4x2","Diesel","Manual","Excelente",85000,"Termina en 1","AZUL","NEGRO",4,"SI","SI","NO","Cartago","01 de Febrero del 2021",28,"Nissan","FRONTIER"
10500000,"Mazda 3",2018,287,1600,"Sedán","Gasolina","Automática/Dual","Excelente",42000,"Termina en 4","GRIS","NEGRO",4,"SI","SI","NO","San José","21 de Diciembre del 2020",24,"Mazda","3"
2000000,"Renault MEGANE 2",2007,537,1600,"Sedán","Gasolina","Manual","Muy Bueno",216678,"Termina en 3","NEGRO","GRIS",4,"SI","SI","SI","San José","13 de Enero del 2021",14,"Renault","MEGANE 2"
7600000,"Suzuki CELERIO",2018,84,1000,"Hatchback","Gasolina","Manual","Excelente",85000,"Termina en 1","GRIS","TELA NEGRA",4,"SI","NO","NO","San José","26 de Enero del 2021",0,"Suzuki","CELERIO"
2475000,"Suzuki SIDEKICK ",1995,986,1600,"Todo Terreno 4x2","Gasolina","Manual","Excelente",133551,"Termina en 2","VERDE","GRIS",2,"SI","SI","SI","Guanacaste","24 de Diciembre del 2020",4,"Suzuki","SIDEKICK"
1200000,"Mazda 323 GLX",1994,1255,1500,"Station Wagon","Gasolina","Manual","Muy Bueno",123456,"Termina en","BLANCO","GRIS",4,"SI","SI","SI","San José","17 de Noviembre del 2020",0,"Mazda","323 GLX"
7000000,"BMW X3 ",2006,2385,2500,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",,"Termina en 0","CELESTE","CUERO NEGRO",4,"SI","SI","SI","Cartago","15 de Setiembre del 2020",11,"BMW","X3"
2780000,"Hyundai ACCENT",2003,6331,1600,"Sedán","Gasolina","Manual","Excelente",65000,"Termina en 7","BLANCO","GRIS",4,"SI","NO","NO","San José","26 de Julio del 2019",14,"Hyundai","ACCENT"
3200000,"Soueast C1",2014,38,1300,"Pánel","Gasolina","Manual","Excelente",880000,"Termina en 4","BLANCO","GRIS",5,"SI","SI","NO","Cartago","02 de Febrero del 2021",5,"Soueast","C1"
29200000,"Toyota HILUX SRV",2020,1447,2800,"Pickup 4x4","Diesel","Automática/Dual","Excelente",27637,"Termina en 6","VINO","NEGRO",4,"SI","SI","SI","San José","03 de Febrero del 2021",29,"Toyota","HILUX SRV"
2800000,"Toyota COROLLA",2002,274,1800,"Sedán","Gasolina","Automática/Dual","Excelente",191700,"Termina en 3","BEIGE","BEIGE",4,"SI","SI","NO","San José","21 de Diciembre del 2020",8,"Toyota","COROLLA"
2400000,"Suzuki SIDEKICK",1994,943,1600,"Todo Terreno 4x4","Gasolina","Manual","Muy Bueno",123456,"ND","AZUL","Azul",5,"SI","SI","SI","Cartago","11 de Enero del 2021",5,"Suzuki","SIDEKICK"
9700000,"Kia FORTE",2018,2224,1600,"Sedán","Gasolina","Automática/Dual","Excelente",25000,"Termina en 6","ROJO","NEGRO",4,"SI","SI","NO","Alajuela","11 de Agosto del 2020",14,"Kia","FORTE"
3200000,"Geely LC GL",2013,70,1300,"Hatchback","Gasolina","Manual","Excelente",59652,"Termina en 4","GRIS","NEGRO",5,"SI","SI","NO","San José","19 de Enero del 2021",9,"Geely","LC GL"
2500000,"Kia CARNIVAL II",2001,848,2900,"Microbús/Minivan","Diesel","Automática/Dual","Excelente",165000,"Termina en 0","NEGRO","BEIGE",5,"SI","SI","NO","Guanacaste","04 de Enero del 2021",23,"Kia","CARNIVAL II"
4500000,"Hyundai I10",2013,131,1200,"Hatchback","Gasolina","Automática/Dual","Muy Bueno",70000,"Termina en 4","GRIS","NEGRO",4,"SI","SI","NO","Puntarenas","25 de Enero del 2021",12,"Hyundai","I10"
3000000,"Volkswagen JETTA",1999,210,2000,"Sedán","Gasolina","Manual","Muy Bueno",182321,"Termina en 1","NEGRO","NEGRO",5,"SI","SI","NO","San José","17 de Diciembre del 2020",1,"Volkswagen","JETTA"
5300000,"Suzuki GRAND VITARA",2007,1325,2700,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",157500,"Termina en 0","GRIS","NEGRO",5,"SI","SI","NO","Puntarenas","03 de Enero del 2021",18,"Suzuki","GRAND VITARA"
3400000,"Hyundai I10",2011,365,1200,"Hatchback","Gasolina","Manual","Excelente",132000,"Termina en 3","AZUL","GRIS",5,"SI","SI","NO","Cartago","06 de Enero del 2021",10,"Hyundai","I10"
38950000,"Nissan PATHFINDER",2019,17,3500,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",23000,"ND","BLANCO","NEGRO",5,"SI","NO","NO","San José","05 de Febrero del 2021",38,"Nissan","PATHFINDER"
2500000,"Chevrolet TRACKER",2003,82,2500,"Todo Terreno 4x2","Gasolina","Automática/Dual","Muy Bueno",,"Termina en 4","AZUL","GRIS",5,"SI","SI","NO","Alajuela","01 de Febrero del 2021",4,"Chevrolet","TRACKER"
5300000,"Suzuki CIAZ",2015,1987,1400,"Sedán","Gasolina","Automática/Dual","Excelente",144000,"Termina en 5","PLATEADO","NEGRO",4,"SI","NO","NO","Alajuela","04 de Diciembre del 2020",22,"Suzuki","CIAZ"
39000000,"Dodge/RAM DURANGO",2016,464,5700,"Station Wagon","Gasolina","Automática/Dual","Excelente",83500,"Termina en 4","VINO","NEGRO",5,"SI","SI","SI","San José","01 de Enero del 2021",38,"Dodge/RAM","DURANGO"
9481188,"Hyundai ELANTRA",2016,411,1600,"Sedán","Gasolina","Automática/Dual","Excelente",29000,"ND","GRIS","NEGRO",4,"SI","SI","SI","Puntarenas","16 de Diciembre del 2020",18,"Hyundai","ELANTRA"
4950000,"Honda CIVIC",2012,2771,1800,"Sedán","Gasolina","Manual","Muy Bueno",117000,"Termina en 7","NEGRO","GRIS",4,"NO","SI","NO","Cartago","09 de Noviembre del 2020",21,"Honda","CIVIC"
9500000,"Hyundai PORTER II",2014,336,2500,"Camión 1.0-3.5 ton.","Diesel","Manual","Excelente",110000,"ND","BLANCO","GRIS",2,"SI","SI","NO","Alajuela","16 de Diciembre del 2020",13,"Hyundai","PORTER II"
7190000,"Suzuki SWIFT",2017,14,1200,"Hatchback","Gasolina","Manual","Excelente",78000,"Termina en 9","BLANCO","NEGRO",4,"SI","SI","SI","San José","05 de Febrero del 2021",10,"Suzuki","SWIFT"
3200000,"Honda ACCORD",2001,1011,3000,"Sedán","Gasolina","Automática/Dual","Muy Bueno",213000,"Termina en 0","GRIS","GRIS",4,"SI","SI","NO","Heredia","06 de Noviembre del 2020",14,"Honda","ACCORD"
4500000,"Nissan PATHFINDER ",1999,193,3300,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",223000,"Termina en 3","GRIS","GRIS",5,"SI","SI","NO","San José","06 de Enero del 2021",24,"Nissan","PATHFINDER"
6300000,"Toyota RAV4",2007,310,2400,"Todo Terreno 4x2","Gasolina","Manual","Muy Bueno",177000,"Termina en 5","GRIS","GRIS/NEGRO",5,"SI","SI","NO","Heredia","25 de Enero del 2021",13,"Toyota","RAV4"
5800000,"Suzuki SWIFT",2015,1230,1200,"Hatchback","Gasolina","Automática/Dual","Excelente",100000,"Termina en 4","GRIS","NEGRO",5,"SI","SI","NO","San José","08 de Diciembre del 2020",17,"Suzuki","SWIFT"
4600000,"Kia SPORTAGE",2005,184,2700,"Todo Terreno 4x2","Gasolina","Automática/Dual","Muy Bueno",134000,"Termina en 6","ROJO","NEGRO",5,"SI","SI","NO","Limón","21 de Diciembre del 2020",8,"Kia","SPORTAGE"
18000000,"Land Rover DISCOVERY",2011,308,3000,"Todo Terreno 4x4","Diesel","Automática/Dual","Excelente",130000,"Termina en 5","NEGRO","NEGRO",5,"SI","SI","NO","Alajuela","22 de Enero del 2021",37,"Land Rover","DISCOVERY"
6500000,"Hyundai ACCENT",2014,404,1600,"Sedán","Diesel","Automática/Dual","Excelente",65000,"Termina en 4","GRIS","NEGRO",4,"SI","SI","NO","San José","11 de Noviembre del 2020",19,"Hyundai","ACCENT"
3250000,"Chevrolet AVEO",2014,2072,1500,"Sedán","Gasolina","Manual","Muy Bueno",195000,"Termina en 4","GRIS","GRIS OSCURO",4,"SI","SI","NO","Limón","24 de Enero del 2021",9,"Chevrolet","AVEO"
6500000,"Mitsubishi MONTERO",2001,74,2800,"Todo Terreno 4x4","Gasolina","Manual","Excelente",,"Termina en 5","GRIS","GRIS",5,"SI","SI","NO","Guanacaste","27 de Enero del 2021",12,"Mitsubishi","MONTERO"
4300000,"Mitsubishi MONTERO SPORT",2001,1037,3000,"Todo Terreno 4x2","Gasolina","Manual","Excelente",,"Termina en 6","NEGRO","GRIS",5,"SI","SI","NO","Cartago","11 de Noviembre del 2020",19,"Mitsubishi","MONTERO SPORT"
7400000,"JAC HFC1042",2014,285,2800,"Camión 1.0-3.5 ton.","Diesel","Manual","Excelente",50000,"ND","BLANCO","GRIS",5,"SI","NO","NO","San José","12 de Enero del 2021",3,"JAC","HFC1042"
10800000,"Hyundai H1",2017,891,2500,"Microbús/Minivan","Diesel","Manual","Excelente",142000,"Termina en 0","AZUL MARINO","BEIGE",5,"SI","SI","NO","Heredia","26 de Octubre del 2020",15,"Hyundai","H1"
8816000,"Kia FORTE",2017,1088,1591,"Sedán","Gasolina","Automática/Dual","Excelente",42717,"Termina en 3","GRIS","NEGRO",4,"SI","NO","NO","San José","10 de Noviembre del 2020",18,"Kia","FORTE"
10500000,"Audi A5",2012,157,1800,"Sedán","Gasolina","Automática/Dual","Excelente",80000,"Termina en 3","NEGRO","CUERO CAFÉ",4,"SI","SI","NO","Cartago","26 de Enero del 2021",33,"Audi","A5"
5750000,"Toyota CAMRY SE",2009,248,2400,"Sedán","Gasolina","Automática/Dual","Muy Bueno",150000,"Termina en 4","BLANCO","NEGRO",4,"SI","NO","NO","San José","18 de Enero del 2021",15,"Toyota","CAMRY SE"
5000000,"Honda CRV",2003,67,2400,"Todo Terreno 4x4","Gasolina","Manual","Excelente",,"Termina en 2","NEGRO","GRIS",5,"SI","NO","NO","San José","02 de Febrero del 2021",14,"Honda","CRV"
8000000,"Nissan MARCH",2016,23,1600,"Hatchback","Gasolina","Automática/Dual","Muy Bueno",32440,"Termina en 7","NEGRO","GRIS/NEGRO",4,"SI","SI","NO","San José","03 de Febrero del 2021",4,"Nissan","MARCH"
9288890,"Mercedes Benz VITO 111",2013,1899,2143,"Pánel","Diesel","Manual","Excelente",135434,"Termina en 6","BLANCO","GRIS OSCURO",3,"SI","SI","NO","San José","13 de Mayo del 2020",14,"Mercedes Benz","VITO 111"
